id,name,kind,region,priority,priority_score,lat,lon,osm_type,osm_id,osm_url
osm-way-204092146,Angelsport Giermann,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,53,51.553343,7.634994,way,204092146,https://www.openstreetmap.org/way/204092146
osm-node-13460899201,Angelsport Wiemann,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,53,51.574112,7.176939,node,13460899201,https://www.openstreetmap.org/node/13460899201
osm-way-32603500,Fisherman’s Partner Angler-Fachmarkt,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,53,51.563938,7.367425,way,32603500,https://www.openstreetmap.org/way/32603500
osm-node-6202879534,Hartung & Streile Angelsport,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,53,51.26129,7.172388,node,6202879534,https://www.openstreetmap.org/node/6202879534
osm-way-25914440,Aggerteich,Gewässer: pond,Ruhrgebiet,C,51,51.500977,7.245393,way,25914440,https://www.openstreetmap.org/way/25914440
osm-relation-7343386,Ahseteich,Gewässer: pond,Ruhrgebiet,C,51,51.678365,7.829904,relation,7343386,https://www.openstreetmap.org/relation/7343386
osm-way-139695328,Alte Ruhr,Gewässer: pond,Ruhrgebiet,C,51,51.469299,7.661502,way,139695328,https://www.openstreetmap.org/way/139695328
osm-way-137325430,Alter Stadtgraben,Gewässer: pond,Ruhrgebiet,C,51,51.660369,6.967818,way,137325430,https://www.openstreetmap.org/way/137325430
osm-way-137325434,Alter Stadtgraben,Gewässer: pond,Ruhrgebiet,C,51,51.660912,6.967852,way,137325434,https://www.openstreetmap.org/way/137325434
osm-way-137325431,Alter Stadtgraben,Gewässer: pond,Ruhrgebiet,C,51,51.659712,6.967107,way,137325431,https://www.openstreetmap.org/way/137325431
osm-relation-2342790,Barkenbergsee,Gewässer: pond,Ruhrgebiet,C,51,51.727921,7.031481,relation,2342790,https://www.openstreetmap.org/relation/2342790
osm-way-405913207,Barmer Teich,Gewässer: pond,Ruhrgebiet,C,51,51.361301,7.550929,way,405913207,https://www.openstreetmap.org/way/405913207
osm-relation-9344592,Berger See,Gewässer: pond,Ruhrgebiet,C,51,51.566215,7.063028,relation,9344592,https://www.openstreetmap.org/relation/9344592
osm-way-25914437,Biggeteich,Gewässer: pond,Ruhrgebiet,C,51,51.501961,7.243272,way,25914437,https://www.openstreetmap.org/way/25914437
osm-way-26329731,Blauer See,Gewässer: pond,Ruhrgebiet,C,51,51.464729,7.55167,way,26329731,https://www.openstreetmap.org/way/26329731
osm-way-17708671,Buschmühlenteich,Gewässer: pond,Ruhrgebiet,C,51,51.492639,7.481673,way,17708671,https://www.openstreetmap.org/way/17708671
osm-way-110016940,Böckensiepen,Gewässer: pond,Ruhrgebiet,C,51,51.482644,7.575206,way,110016940,https://www.openstreetmap.org/way/110016940
osm-relation-12535536,Constantinteich,Gewässer: pond,Ruhrgebiet,C,51,51.500724,7.225489,relation,12535536,https://www.openstreetmap.org/relation/12535536
osm-way-238648011,Dorfteich,Gewässer: pond,Ruhrgebiet,C,51,51.626497,7.053044,way,238648011,https://www.openstreetmap.org/way/238648011
osm-relation-4142737,Elbschebach Teiche,Gewässer: pond,Ruhrgebiet,C,51,51.394551,7.322985,relation,4142737,https://www.openstreetmap.org/relation/4142737
osm-way-543157816,Ententeich,Gewässer: pond,Ruhrgebiet,C,51,51.700922,7.466102,way,543157816,https://www.openstreetmap.org/way/543157816
osm-relation-15407532,Ententeich,Gewässer: pond,Ruhrgebiet,C,51,51.521465,7.230032,relation,15407532,https://www.openstreetmap.org/relation/15407532
osm-way-4792297,Ententeich Brambauer,Gewässer: pond,Ruhrgebiet,C,51,51.608413,7.449454,way,4792297,https://www.openstreetmap.org/way/4792297
osm-way-296066178,Erlenteich,Gewässer: pond,Ruhrgebiet,C,51,51.429129,7.404693,way,296066178,https://www.openstreetmap.org/way/296066178
osm-way-426293353,Fischteich,Gewässer: pond,Ruhrgebiet,C,51,51.494479,7.123804,way,426293353,https://www.openstreetmap.org/way/426293353
osm-way-52638389,Fischteiche,Gewässer: pond,Ruhrgebiet,C,51,51.332718,7.833641,way,52638389,https://www.openstreetmap.org/way/52638389
osm-way-25942015,Flamingoteich,Gewässer: pond,Ruhrgebiet,C,51,51.496345,7.47212,way,25942015,https://www.openstreetmap.org/way/25942015
osm-way-25382427,Forellenteich,Gewässer: pond,Ruhrgebiet,C,51,51.443766,7.424701,way,25382427,https://www.openstreetmap.org/way/25382427
osm-way-310760905,Forellenteich,Gewässer: pond,Ruhrgebiet,C,51,51.443547,7.42473,way,310760905,https://www.openstreetmap.org/way/310760905
osm-way-310760907,Forellenteich,Gewässer: pond,Ruhrgebiet,C,51,51.443951,7.424789,way,310760907,https://www.openstreetmap.org/way/310760907
osm-way-418622125,Franzosenteich,Gewässer: pond,Ruhrgebiet,C,51,51.290964,7.666197,way,418622125,https://www.openstreetmap.org/way/418622125
osm-relation-552373,Gehrenbachteich,Gewässer: pond,Ruhrgebiet,C,51,51.467133,7.563828,relation,552373,https://www.openstreetmap.org/relation/552373
osm-way-26119044,Gemeindeteich,Gewässer: pond,Ruhrgebiet,C,51,51.59685,7.752937,way,26119044,https://www.openstreetmap.org/way/26119044
osm-relation-1240781,Gondelteich,Gewässer: pond,Ruhrgebiet,C,51,51.544221,7.311104,relation,1240781,https://www.openstreetmap.org/relation/1240781
osm-way-321822143,Großer Naturteich,Gewässer: pond,Ruhrgebiet,C,51,51.653584,7.2561,way,321822143,https://www.openstreetmap.org/way/321822143
osm-way-25914436,Grumbeckteich,Gewässer: pond,Ruhrgebiet,C,51,51.50064,7.23111,way,25914436,https://www.openstreetmap.org/way/25914436
osm-way-25914438,Grumeteich,Gewässer: pond,Ruhrgebiet,C,51,51.501728,7.241397,way,25914438,https://www.openstreetmap.org/way/25914438
osm-way-1127530477,Gräfte,Gewässer: pond,Ruhrgebiet,C,51,51.575922,7.64433,way,1127530477,https://www.openstreetmap.org/way/1127530477
osm-relation-3407294,Gräfte,Gewässer: pond,Ruhrgebiet,C,51,51.566055,7.723489,relation,3407294,https://www.openstreetmap.org/relation/3407294
osm-way-1427064465,Grüner Teich,Gewässer: pond,Ruhrgebiet,C,51,51.601698,7.540216,way,1427064465,https://www.openstreetmap.org/way/1427064465
osm-way-19735916,Grüntaler Teich,Gewässer: pond,Ruhrgebiet,C,51,51.451177,7.57691,way,19735916,https://www.openstreetmap.org/way/19735916
osm-relation-10661816,Haus Westhemmerde und Gräftenrest,Gewässer: pond,Ruhrgebiet,C,51,51.548523,7.784797,relation,10661816,https://www.openstreetmap.org/relation/10661816
osm-way-25894913,Henrichsteich,Gewässer: pond,Ruhrgebiet,C,51,51.403405,7.179995,way,25894913,https://www.openstreetmap.org/way/25894913
osm-relation-17906687,Hexenteich,Gewässer: pond,Ruhrgebiet,C,51,51.436977,7.822821,relation,17906687,https://www.openstreetmap.org/relation/17906687
osm-way-134124337,Himmelsspiegel,Gewässer: pond,Ruhrgebiet,C,51,51.386106,7.77987,way,134124337,https://www.openstreetmap.org/way/134124337
osm-way-338121947,Himmelsspiegel,Gewässer: pond,Ruhrgebiet,C,51,51.669382,7.748482,way,338121947,https://www.openstreetmap.org/way/338121947
osm-way-25539054,Ischelandteich,Gewässer: pond,Ruhrgebiet,C,51,51.372372,7.472707,way,25539054,https://www.openstreetmap.org/way/25539054
osm-relation-593510,Kaiser-Wilhelm-Park-Teich,Gewässer: pond,Ruhrgebiet,C,51,51.489384,7.012659,relation,593510,https://www.openstreetmap.org/relation/593510
osm-relation-12535055,Kaiserauenteich,Gewässer: pond,Ruhrgebiet,C,51,51.5004,7.229354,relation,12535055,https://www.openstreetmap.org/relation/12535055
osm-way-24610641,Kaiserhainteich,Gewässer: pond,Ruhrgebiet,C,51,51.49859,7.477921,way,24610641,https://www.openstreetmap.org/way/24610641
osm-way-967619990,Kothener Bach Ende,Gewässer: pond,Ruhrgebiet,C,51,51.260974,7.181919,way,967619990,https://www.openstreetmap.org/way/967619990
osm-way-1369738236,Königslandsee,Gewässer: pond,Ruhrgebiet,C,51,51.623123,7.582302,way,1369738236,https://www.openstreetmap.org/way/1369738236
osm-way-25914442,Kötterteich,Gewässer: pond,Ruhrgebiet,C,51,51.501678,7.238943,way,25914442,https://www.openstreetmap.org/way/25914442
osm-way-92880070,Laaker Teich,Gewässer: pond,Ruhrgebiet,C,51,51.253393,7.247407,way,92880070,https://www.openstreetmap.org/way/92880070
osm-way-23015522,Lohmühlenteich,Gewässer: pond,Ruhrgebiet,C,51,51.565778,7.055186,way,23015522,https://www.openstreetmap.org/way/23015522
osm-way-368408923,Löschteich,Gewässer: pond,Ruhrgebiet,C,51,51.504032,7.166151,way,368408923,https://www.openstreetmap.org/way/368408923
osm-relation-4505440,Löschteich,Gewässer: pond,Ruhrgebiet,C,51,51.432109,7.400662,relation,4505440,https://www.openstreetmap.org/relation/4505440
osm-way-364748737,Löschteich Wandhofen(Landschaftsschutz),Gewässer: pond,Ruhrgebiet,C,51,51.431907,7.556095,way,364748737,https://www.openstreetmap.org/way/364748737
osm-way-1049910910,Lührenbach,Gewässer: pond,Ruhrgebiet,C,51,51.373221,7.629137,way,1049910910,https://www.openstreetmap.org/way/1049910910
osm-way-23539394,Mastbruchteich,Gewässer: pond,Ruhrgebiet,C,51,51.538372,7.377464,way,23539394,https://www.openstreetmap.org/way/23539394
osm-way-30917688,Mollbeck,Gewässer: pond,Ruhrgebiet,C,51,51.640415,7.186169,way,30917688,https://www.openstreetmap.org/way/30917688
osm-relation-240912,Mollbeck,Gewässer: pond,Ruhrgebiet,C,51,51.642349,7.186105,relation,240912,https://www.openstreetmap.org/relation/240912
osm-way-105636778,Moormannteich,Gewässer: pond,Ruhrgebiet,C,51,51.663984,7.633121,way,105636778,https://www.openstreetmap.org/way/105636778
osm-way-30239163,Mühlenteich,Gewässer: pond,Ruhrgebiet,C,51,51.500946,7.221437,way,30239163,https://www.openstreetmap.org/way/30239163
osm-relation-1179653,Mühlenteich,Gewässer: pond,Ruhrgebiet,C,51,51.326713,7.843975,relation,1179653,https://www.openstreetmap.org/relation/1179653
osm-relation-9344591,Nymphäenteich,Gewässer: pond,Ruhrgebiet,C,51,51.570083,7.067654,relation,9344591,https://www.openstreetmap.org/relation/9344591
osm-way-52739142,Oberer Stemberg-Teich,Gewässer: pond,Ruhrgebiet,C,51,51.512006,7.23031,way,52739142,https://www.openstreetmap.org/way/52739142
osm-way-424596977,Quellteich,Gewässer: pond,Ruhrgebiet,C,51,51.490321,7.612626,way,424596977,https://www.openstreetmap.org/way/424596977
osm-way-23043644,Rodenbergteich,Gewässer: pond,Ruhrgebiet,C,51,51.493095,7.554102,way,23043644,https://www.openstreetmap.org/way/23043644
osm-way-25914439,Rottmannsteich,Gewässer: pond,Ruhrgebiet,C,51,51.499787,7.246999,way,25914439,https://www.openstreetmap.org/way/25914439
osm-way-32859612,Schlossteich,Gewässer: pond,Ruhrgebiet,C,51,51.590125,7.128448,way,32859612,https://www.openstreetmap.org/way/32859612
osm-relation-9344593,Schlossteich,Gewässer: pond,Ruhrgebiet,C,51,51.567285,7.069948,relation,9344593,https://www.openstreetmap.org/relation/9344593
osm-way-351288944,Schulteich,Gewässer: pond,Ruhrgebiet,C,51,51.728327,7.026495,way,351288944,https://www.openstreetmap.org/way/351288944
osm-way-33719412,Schwelme-Quelle,Gewässer: pond,Ruhrgebiet,C,51,51.276194,7.315257,way,33719412,https://www.openstreetmap.org/way/33719412
osm-way-79081389,Schöpplenberger Teich,Gewässer: pond,Ruhrgebiet,C,51,51.296733,7.429477,way,79081389,https://www.openstreetmap.org/way/79081389
osm-way-26442338,Seerosenteich,Gewässer: pond,Ruhrgebiet,C,51,51.476081,7.465524,way,26442338,https://www.openstreetmap.org/way/26442338
osm-way-501214256,Seerosenteich,Gewässer: pond,Ruhrgebiet,C,51,51.495874,7.479754,way,501214256,https://www.openstreetmap.org/way/501214256
osm-way-431241853,Strickerbach,Gewässer: pond,Ruhrgebiet,C,51,51.383207,7.255553,way,431241853,https://www.openstreetmap.org/way/431241853
osm-way-23193906,Sumpfzypressenteich,Gewässer: pond,Ruhrgebiet,C,51,51.481518,7.471202,way,23193906,https://www.openstreetmap.org/way/23193906
osm-way-98550322,Teich 1,Gewässer: pond,Ruhrgebiet,C,51,51.528836,7.644368,way,98550322,https://www.openstreetmap.org/way/98550322
osm-way-98550309,Teich 2,Gewässer: pond,Ruhrgebiet,C,51,51.528929,7.64444,way,98550309,https://www.openstreetmap.org/way/98550309
osm-way-98550320,Teich 3,Gewässer: pond,Ruhrgebiet,C,51,51.529041,7.64449,way,98550320,https://www.openstreetmap.org/way/98550320
osm-way-98550313,Teich 4,Gewässer: pond,Ruhrgebiet,C,51,51.529149,7.644549,way,98550313,https://www.openstreetmap.org/way/98550313
osm-way-98550308,Teich 5,Gewässer: pond,Ruhrgebiet,C,51,51.529286,7.644601,way,98550308,https://www.openstreetmap.org/way/98550308
osm-way-345293489,Teich Haus Sölde,Gewässer: pond,Ruhrgebiet,C,51,51.502049,7.588587,way,345293489,https://www.openstreetmap.org/way/345293489
osm-relation-4239877,Teich Heilenbecke,Gewässer: pond,Ruhrgebiet,C,51,51.256719,7.372817,relation,4239877,https://www.openstreetmap.org/relation/4239877
osm-way-459810323,Teich im Stadtpark,Gewässer: pond,Ruhrgebiet,C,51,51.609664,7.528018,way,459810323,https://www.openstreetmap.org/way/459810323
osm-way-53188918,Teiche an der Spissenagelstraße,Gewässer: pond,Ruhrgebiet,C,51,51.442553,7.462216,way,53188918,https://www.openstreetmap.org/way/53188918
osm-way-1378710305,Tertiärteich,Gewässer: pond,Ruhrgebiet,C,51,51.442956,7.268853,way,1378710305,https://www.openstreetmap.org/way/1378710305
osm-relation-12535537,Tipulusteich,Gewässer: pond,Ruhrgebiet,C,51,51.500873,7.21992,relation,12535537,https://www.openstreetmap.org/relation/12535537
osm-way-52739141,Unterer Stemberg-Teich,Gewässer: pond,Ruhrgebiet,C,51,51.51328,7.227167,way,52739141,https://www.openstreetmap.org/way/52739141
osm-way-142496622,Vogelschwarm,Gewässer: pond,Ruhrgebiet,C,51,51.359527,7.470306,way,142496622,https://www.openstreetmap.org/way/142496622
osm-way-1030512916,Wasserloch,Gewässer: pond,Ruhrgebiet,C,51,51.25355,7.62082,way,1030512916,https://www.openstreetmap.org/way/1030512916
osm-way-98550318,großer Teich,Gewässer: pond,Ruhrgebiet,C,51,51.528285,7.642724,way,98550318,https://www.openstreetmap.org/way/98550318
osm-way-338124370,teich,Gewässer: pond,Ruhrgebiet,C,51,51.510857,7.563964,way,338124370,https://www.openstreetmap.org/way/338124370
osm-way-32397618,Überlaufbecken,Gewässer: pond,Ruhrgebiet,C,51,51.636142,7.185985,way,32397618,https://www.openstreetmap.org/way/32397618
osm-way-275189298,Angel Domäne,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,49,51.545446,7.147042,way,275189298,https://www.openstreetmap.org/way/275189298
osm-node-13444871401,Angelpark in der Ried,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,49,51.632605,7.133592,node,13444871401,https://www.openstreetmap.org/node/13444871401
osm-node-6266952152,Angelsport Roocks,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,49,51.454447,7.107184,node,6266952152,https://www.openstreetmap.org/node/6266952152
osm-node-3284104569,Büttner,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,49,51.608782,7.083302,node,3284104569,https://www.openstreetmap.org/node/3284104569
osm-node-11608473216,KOI und Teichbedarf,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,49,51.74563,7.191031,node,11608473216,https://www.openstreetmap.org/node/11608473216
osm-way-163473921,Schleuse Neukirchen,Gewässer: basin,Ruhrgebiet,C,49,51.393476,6.999687,way,163473921,https://www.openstreetmap.org/way/163473921
osm-way-294658077,Sport-Angler-Verein Schwitten,Angel-/Fishing-POI,Ruhrgebiet,C,49,51.471118,7.813978,way,294658077,https://www.openstreetmap.org/way/294658077
osm-way-687912516,Hochwasserrückhaltebecken Bönen-Seseke,Gewässer: basin,Ruhrgebiet,C,47,51.586686,7.753568,way,687912516,https://www.openstreetmap.org/way/687912516
osm-way-53161007,Hochwasserrückhaltebecken Hamm-Pelkumer Bach I,Gewässer: basin,Ruhrgebiet,C,47,51.642446,7.713007,way,53161007,https://www.openstreetmap.org/way/53161007
osm-way-407745698,Hochwasserrückhaltebecken Hamm-Pelkumer Bach II,Gewässer: basin,Ruhrgebiet,C,47,51.646057,7.71746,way,407745698,https://www.openstreetmap.org/way/407745698
osm-way-169281476,Hochwasserrückhaltebecken Herten Resser Bach,Gewässer: basin,Ruhrgebiet,C,47,51.581646,7.163796,way,169281476,https://www.openstreetmap.org/way/169281476
osm-way-821432549,RRB/RÜ Hamm-August-Schüzzken-Weg,Gewässer: basin,Ruhrgebiet,C,47,51.70438,7.801231,way,821432549,https://www.openstreetmap.org/way/821432549
osm-node-10606180386,Regenrückhaltebecken,Gewässer: basin,Ruhrgebiet,C,47,51.446997,7.315965,node,10606180386,https://www.openstreetmap.org/node/10606180386
osm-way-296511587,Regenrückhaltebecken Brunebecker Straße,Gewässer: basin,Ruhrgebiet,C,47,51.451728,7.410351,way,296511587,https://www.openstreetmap.org/way/296511587
osm-way-59449460,Regenwasserbehandlungsanlage „Tiefenbach“,Gewässer: basin,Ruhrgebiet,C,47,51.459087,7.391402,way,59449460,https://www.openstreetmap.org/way/59449460
osm-way-53652085,Regenüberlaufbecken Somborn,Gewässer: basin,Ruhrgebiet,C,47,51.492267,7.34974,way,53652085,https://www.openstreetmap.org/way/53652085
osm-node-4439237968,Angelgeräte Klinkert,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,45,51.744803,7.185978,node,4439237968,https://www.openstreetmap.org/node/4439237968
osm-node-7649467766,Angeljoe,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,45,51.489441,7.555672,node,7649467766,https://www.openstreetmap.org/node/7649467766
osm-node-12643683560,Angler-Shop Hamm,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,45,51.675712,7.838897,node,12643683560,https://www.openstreetmap.org/node/12643683560
osm-way-1229696792,Baitstore Fishing Tackle,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,45,51.570325,7.675704,way,1229696792,https://www.openstreetmap.org/way/1229696792
osm-node-1186047970,Peters Angelshop,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,45,51.377232,7.473494,node,1186047970,https://www.openstreetmap.org/node/1186047970
osm-node-317446435,node/317446435,Angel-/Fishing-POI,Ruhrgebiet,C,45,51.454205,7.065724,node,317446435,https://www.openstreetmap.org/node/317446435
osm-node-317446436,node/317446436,Angel-/Fishing-POI,Ruhrgebiet,C,45,51.453739,7.065929,node,317446436,https://www.openstreetmap.org/node/317446436
osm-way-65015914,Altarm Ruhr,Gewässer: oxbow,Ruhrgebiet,C,43,51.41735,7.069658,way,65015914,https://www.openstreetmap.org/way/65015914
osm-way-137054529,Alte Fahrt,Gewässer: oxbow,Ruhrgebiet,C,43,51.598589,7.299066,way,137054529,https://www.openstreetmap.org/way/137054529
osm-way-108443559,Alte Lippe,Gewässer: oxbow,Ruhrgebiet,C,43,51.67336,7.730419,way,108443559,https://www.openstreetmap.org/way/108443559
osm-way-108443560,Alte Lippe,Gewässer: oxbow,Ruhrgebiet,C,43,51.673177,7.725987,way,108443560,https://www.openstreetmap.org/way/108443560
osm-way-78419694,Altes Ruhrbett,Gewässer: oxbow,Ruhrgebiet,C,43,51.407916,7.233612,way,78419694,https://www.openstreetmap.org/way/78419694
osm-way-225903699,An der Höchte,Gewässer: basin,Ruhrgebiet,C,43,51.612568,7.262294,way,225903699,https://www.openstreetmap.org/way/225903699
osm-way-312908793,Granulatabsatzbecken,Gewässer: basin,Ruhrgebiet,C,43,51.402407,7.411836,way,312908793,https://www.openstreetmap.org/way/312908793
osm-relation-3950853,Hochwasserrückhaltebecken Mengede,Gewässer: basin,Ruhrgebiet,C,43,51.582903,7.35901,relation,3950853,https://www.openstreetmap.org/relation/3950853
osm-way-965042687,Kneipp-Anlage,Gewässer: basin,Ruhrgebiet,C,43,51.502154,7.068882,way,965042687,https://www.openstreetmap.org/way/965042687
osm-way-40888668,Kneippbecken,Gewässer: basin,Ruhrgebiet,C,43,51.691212,7.847288,way,40888668,https://www.openstreetmap.org/way/40888668
osm-way-952045248,Leichtflüssigkeitsabscheider Asbachtal,Gewässer: basin,Ruhrgebiet,C,43,51.377553,7.076533,way,952045248,https://www.openstreetmap.org/way/952045248
osm-way-41671348,Mond See,Gewässer: basin,Ruhrgebiet,C,43,51.56588,7.151146,way,41671348,https://www.openstreetmap.org/way/41671348
osm-way-31256823,Mühlengraben,Gewässer: oxbow,Ruhrgebiet,C,43,51.696146,7.840011,way,31256823,https://www.openstreetmap.org/way/31256823
osm-way-1075942774,Pumpenprüfbecken,Gewässer: basin,Ruhrgebiet,C,43,51.268028,7.136688,way,1075942774,https://www.openstreetmap.org/way/1075942774
osm-way-181623308,RRB Am Lindenkamp,Gewässer: basin,Ruhrgebiet,C,43,51.327521,7.042146,way,181623308,https://www.openstreetmap.org/way/181623308
osm-way-263656533,RRB Mühlenkamp,Gewässer: basin,Ruhrgebiet,C,43,51.483873,7.178161,way,263656533,https://www.openstreetmap.org/way/263656533
osm-way-181623309,RRB Sonnenblume,Gewässer: basin,Ruhrgebiet,C,43,51.325704,7.018836,way,181623309,https://www.openstreetmap.org/way/181623309
osm-way-763353444,Regenrückhalteanlage Resser Weg,Gewässer: basin,Ruhrgebiet,C,43,51.590293,7.118741,way,763353444,https://www.openstreetmap.org/way/763353444
osm-way-25341404,Regenrückhaltebecken,Gewässer: basin,Ruhrgebiet,C,43,51.522705,7.686287,way,25341404,https://www.openstreetmap.org/way/25341404
osm-way-717666353,Regenrückhaltebecken,Gewässer: basin,Ruhrgebiet,C,43,51.732011,7.053412,way,717666353,https://www.openstreetmap.org/way/717666353
osm-way-1087587337,Regenrückhaltebecken Fliederweg-Süd,Gewässer: basin,Ruhrgebiet,C,43,51.654316,7.263509,way,1087587337,https://www.openstreetmap.org/way/1087587337
osm-way-90832907,Regenrückhaltebecken Hamm-Heessen,Gewässer: basin,Ruhrgebiet,C,43,51.698979,7.839017,way,90832907,https://www.openstreetmap.org/way/90832907
osm-way-522300445,Regenrückhaltebecken Hohenheide,Gewässer: basin,Ruhrgebiet,C,43,51.493697,7.774221,way,522300445,https://www.openstreetmap.org/way/522300445
osm-way-994857989,Regenrückhaltebecken In den Wächelten,Gewässer: basin,Ruhrgebiet,C,43,51.484906,7.776116,way,994857989,https://www.openstreetmap.org/way/994857989
osm-way-23554782,Regenrückhaltebecken Nettebach,Gewässer: basin,Ruhrgebiet,C,43,51.535854,7.37909,way,23554782,https://www.openstreetmap.org/way/23554782
osm-way-198674014,Regenrückhaltebecken Vossbach,Gewässer: basin,Ruhrgebiet,C,43,51.723726,7.039969,way,198674014,https://www.openstreetmap.org/way/198674014
osm-way-26188450,Regenversickerungsbiotop,Gewässer: basin,Ruhrgebiet,C,43,51.493519,7.416898,way,26188450,https://www.openstreetmap.org/way/26188450
osm-way-522804229,"Regenwasserbehandlungsanlage ""Wiesenstraße""",Gewässer: basin,Ruhrgebiet,C,43,51.604348,7.182001,way,522804229,https://www.openstreetmap.org/way/522804229
osm-way-784499015,Regenwasserentlastungsanlage,Gewässer: basin,Ruhrgebiet,C,43,51.707454,7.006774,way,784499015,https://www.openstreetmap.org/way/784499015
osm-way-761813687,Regenüberlaufbecken Dorsten-Wulfen Frankenstraße,Gewässer: basin,Ruhrgebiet,C,43,51.716034,7.038653,way,761813687,https://www.openstreetmap.org/way/761813687
osm-way-938305059,Rittbörden,Gewässer: basin,Ruhrgebiet,C,43,51.626179,7.260777,way,938305059,https://www.openstreetmap.org/way/938305059
osm-way-728885505,Rückhaltebecken,Gewässer: basin,Ruhrgebiet,C,43,51.544202,6.997936,way,728885505,https://www.openstreetmap.org/way/728885505
osm-way-938305060,Sankt-Barbara-Straße,Gewässer: basin,Ruhrgebiet,C,43,51.608634,7.253963,way,938305060,https://www.openstreetmap.org/way/938305060
osm-way-121558810,Seerosenbecken,Gewässer: basin,Ruhrgebiet,C,43,51.479812,7.464081,way,121558810,https://www.openstreetmap.org/way/121558810
osm-way-121558811,Seerosenbecken,Gewässer: basin,Ruhrgebiet,C,43,51.479878,7.464463,way,121558811,https://www.openstreetmap.org/way/121558811
osm-way-935712453,Speckhorn-Ost,Gewässer: basin,Ruhrgebiet,C,43,51.650014,7.189979,way,935712453,https://www.openstreetmap.org/way/935712453
osm-way-27814082,Spiek,Gewässer: oxbow,Ruhrgebiet,C,43,51.405393,7.346055,way,27814082,https://www.openstreetmap.org/way/27814082
osm-way-27814227,Spiek,Gewässer: oxbow,Ruhrgebiet,C,43,51.408661,7.345576,way,27814227,https://www.openstreetmap.org/way/27814227
osm-relation-4161059,Teich Kallenberg,Gewässer: basin,Ruhrgebiet,C,43,51.41323,7.426239,relation,4161059,https://www.openstreetmap.org/relation/4161059
osm-way-244158123,Wasserrettung-Übungsteich,Gewässer: basin,Ruhrgebiet,C,43,51.543519,7.453931,way,244158123,https://www.openstreetmap.org/way/244158123
osm-way-113010986,ehemaliges Belebungsbecken,Gewässer: basin,Ruhrgebiet,C,43,51.430039,7.049706,way,113010986,https://www.openstreetmap.org/way/113010986
osm-way-90695847,Ölabscheider,Gewässer: basin,Ruhrgebiet,C,43,51.407436,7.074958,way,90695847,https://www.openstreetmap.org/way/90695847
osm-way-119492956,Regenrückhaltebecken Herten-Bertlich,Gewässer: reservoir,Ruhrgebiet,C,33,51.614992,7.068012,way,119492956,https://www.openstreetmap.org/way/119492956
osm-node-7464334363,node/7464334363,Fishing-Shop/POI (kein Gewässer),Ruhrgebiet,C,20,51.340093,7.398456,node,7464334363,https://www.openstreetmap.org/node/7464334363
osm-way-39188620,Oberdielfener Weiher,Angel-/Fishing-POI,Sauerland/Siegerland/Bergisches,A,78,50.83211,8.109244,way,39188620,https://www.openstreetmap.org/way/39188620
osm-way-24968471,Aggertalsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.045851,7.639187,way,24968471,https://www.openstreetmap.org/way/24968471
osm-relation-54314,Biggesee,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.07083,7.861549,relation,54314,https://www.openstreetmap.org/relation/54314
osm-relation-6520948,Brucher Talsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.077616,7.559813,relation,6520948,https://www.openstreetmap.org/relation/6520948
osm-way-29239910,Fuelbecketalsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.246568,7.663447,way,29239910,https://www.openstreetmap.org/way/29239910
osm-way-23385098,Fürwiggetalsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.146222,7.688115,way,23385098,https://www.openstreetmap.org/way/23385098
osm-way-27166863,Genkeltalsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.071707,7.623771,way,27166863,https://www.openstreetmap.org/way/27166863
osm-way-22946184,Glörtalsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.240176,7.496179,way,22946184,https://www.openstreetmap.org/way/22946184
osm-way-23306020,Jubachtalsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.164136,7.612129,way,23306020,https://www.openstreetmap.org/way/23306020
osm-way-28656301,Listertalsperre,Gewässer: reservoir,Sauerland/Siegerland/Bergisches,B,68,51.084348,7.816645,way,28656301,https://www.openstreetmap.org/way/28656301
